Id,Probability
21641,1
21642,1
21643,0
21644,0
21645,0
21646,0
21647,0
21648,0
21649,0
21650,0
21651,0
21652,0
21653,0
21654,1
21655,0
21656,0
21657,1
21658,1
21659,0
21660,0
21661,0
21662,1
21663,0
21664,0
21665,0
21666,0
21667,0
21668,0
21669,0
21670,1
21671,0
21672,0
21673,0
21674,1
21675,0
21676,0
21677,0
21678,0
21679,0
21680,0
21681,0
21682,0
21683,0
21684,0
21685,0
21686,1
21687,1
21688,0
21689,0
21690,1
21691,0
21692,0
21693,0
21694,1
21695,0
21696,0
21697,0
21698,0
21699,1
21700,0
21701,0
21702,0
21703,0
21704,0
21705,0
21706,0
21707,1
21708,0
21709,0
21710,0
21711,1
21712,1
21713,0
21714,0
21715,0
21716,0
21717,0
21718,0
21719,0
21720,0
21721,1
21722,0
21723,1
21724,0
21725,0
21726,0
21727,0
21728,1
21729,1
21730,0
21731,1
21732,0
21733,0
21734,0
21735,1
21736,0
21737,1
21738,1
21739,0
21740,0
21741,1
21742,0
21743,1
21744,1
21745,0
21746,0
21747,0
21748,1
21749,0
21750,0
21751,1
21752,1
21753,1
21754,1
21755,0
21756,0
21757,0
21758,0
21759,0
21760,1
21761,0
21762,1
21763,0
21764,0
21765,0
21766,1
21767,0
21768,1
21769,1
21770,1
21771,0
21772,0
21773,1
21774,0
21775,1
21776,0
21777,0
21778,0
21779,0
21780,1
21781,1
21782,0
21783,0
21784,1
21785,1
21786,1
21787,0
21788,1
21789,0
21790,0
21791,0
21792,1
21793,1
21794,1
21795,0
21796,0
21797,0
21798,0
21799,0
21800,0
21801,1
21802,1
21803,1
21804,0
21805,0
21806,0
21807,0
21808,0
21809,0
21810,0
21811,0
21812,0
21813,1
21814,0
21815,0
21816,0
21817,0
21818,1
21819,1
21820,0
21821,0
21822,0
21823,0
21824,0
21825,0
21826,1
21827,0
21828,1
21829,0
21830,0
21831,1
21832,0
21833,0
21834,0
21835,0
21836,0
21837,0
21838,1
21839,0
21840,0
21841,1
21842,0
21843,1
21844,0
21845,0
21846,1
21847,0
21848,0
21849,0
21850,0
21851,0
21852,0
21853,1
21854,1
21855,0
21856,0
21857,1
21858,0
21859,0
21860,0
21861,0
21862,1
21863,0
21864,0
21865,0
21866,0
21867,0
21868,0
21869,0
21870,0
21871,1
21872,1
21873,1
21874,0
21875,0
21876,0
21877,0
21878,0
21879,1
21880,0
21881,0
21882,1
21883,0
21884,0
21885,1
21886,0
21887,0
21888,0
21889,1
21890,0
21891,0
21892,1
21893,0
21894,1
21895,0
21896,0
21897,0
21898,0
21899,0
21900,0
21901,0
21902,0
21903,0
21904,0
21905,0
21906,0
21907,0
21908,0
21909,0
21910,1
21911,0
21912,0
21913,0
21914,1
21915,0
21916,0
21917,0
21918,1
21919,0
21920,1
21921,0
21922,0
21923,1
21924,1
21925,0
21926,0
21927,0
21928,1
21929,0
21930,0
21931,0
21932,0
21933,1
21934,0
21935,1
21936,0
21937,0
21938,1
21939,0
21940,1
21941,0
21942,1
21943,0
21944,1
21945,0
21946,0
21947,0
21948,0
21949,1
21950,0
21951,1
21952,0
21953,0
21954,0
21955,0
21956,0
21957,1
21958,0
21959,0
21960,1
21961,1
21962,0
21963,0
21964,0
21965,0
21966,1
21967,0
21968,0
21969,0
21970,0
21971,1
21972,1
21973,0
21974,0
21975,1
21976,0
21977,0
21978,0
21979,0
21980,1
21981,0
21982,0
21983,0
21984,0
21985,1
21986,0
21987,0
21988,0
21989,0
21990,0
21991,0
21992,0
21993,1
21994,0
21995,1
21996,0
21997,0
21998,1
21999,1
22000,0
22001,0
22002,0
22003,0
22004,0
22005,0
22006,0
22007,0
22008,1
22009,0
22010,0
22011,0
22012,0
22013,0
22014,0
22015,0
22016,0
22017,0
22018,0
22019,0
22020,0
22021,0
22022,0
22023,1
22024,1
22025,0
22026,1
22027,0
22028,0
22029,0
22030,1
22031,0
22032,0
22033,0
22034,0
22035,0
22036,0
22037,1
22038,0
22039,0
22040,0
22041,0
22042,0
22043,1
22044,1
22045,0
22046,0
22047,0
22048,0
22049,0
22050,0
22051,0
22052,0
22053,0
22054,1
22055,0
22056,0
22057,1
22058,0
22059,1
22060,0
22061,0
22062,1
22063,0
22064,0
22065,0
22066,1
22067,0
22068,0
22069,0
22070,0
22071,0
22072,0
22073,0
22074,0
22075,0
22076,1
22077,0
22078,1
22079,0
22080,1
22081,0
22082,0
22083,1
22084,1
22085,0
22086,1
22087,0
22088,0
22089,0
22090,1
22091,0
22092,0
22093,0
22094,1
22095,0
22096,0
22097,0
22098,1
22099,1
22100,0
22101,0
22102,1
22103,0
22104,0
22105,1
22106,0
22107,0
22108,0
22109,0
22110,0
22111,1
22112,0
22113,0
22114,0
22115,0
22116,1
22117,0
22118,0
22119,0
22120,1
22121,0
22122,0
22123,0
22124,0
22125,0
22126,0
22127,0
22128,0
22129,0
22130,0
22131,0
22132,0
22133,0
22134,1
22135,1
22136,0
22137,0
22138,1
22139,0
22140,0
22141,0
22142,0
22143,0
22144,1
22145,1
22146,0
22147,0
22148,0
22149,0
22150,0
22151,1
22152,0
22153,1
22154,0
22155,0
22156,0
22157,0
22158,0
22159,0
22160,0
22161,0
22162,1
22163,0
22164,0
22165,0
22166,0
22167,0
22168,1
22169,0
22170,0
22171,1
22172,0
22173,0
22174,0
22175,0
22176,1
22177,0
22178,1
22179,0
22180,0
22181,0
22182,1
22183,0
22184,0
22185,0
22186,0
22187,1
22188,0
22189,0
22190,0
22191,0
22192,0
22193,1
22194,0
22195,0
22196,1
22197,0
22198,0
22199,0
22200,0
22201,0
22202,0
22203,0
22204,0
22205,0
22206,0
22207,0
22208,0
22209,1
22210,0
22211,0
22212,0
22213,0
22214,0
22215,0
22216,0
22217,1
22218,0
22219,0
22220,0
22221,1
22222,0
22223,0
22224,1
22225,0
22226,0
22227,0
22228,1
22229,0
22230,1
22231,1
22232,1
22233,0
22234,1
22235,0
22236,1
22237,1
22238,0
22239,0
22240,0
22241,1
22242,1
22243,0
22244,0
22245,1
22246,0
22247,0
22248,0
22249,0
22250,0
22251,1
22252,1
22253,1
22254,0
22255,0
22256,0
22257,0
22258,1
22259,1
22260,0
22261,0
22262,0
22263,0
22264,0
22265,0
22266,0
22267,1
22268,0
22269,1
22270,0
22271,0
22272,0
22273,0
22274,0
22275,0
22276,0
22277,1
22278,0
22279,0
22280,0
22281,1
22282,0
22283,1
22284,0
22285,0
22286,0
22287,0
22288,0
22289,0
22290,0
22291,1
22292,0
22293,1
22294,1
22295,0
22296,0
22297,0
22298,0
22299,0
22300,0
22301,0
22302,0
22303,0
22304,0
22305,1
22306,0
22307,0
22308,1
22309,0
22310,0
22311,0
22312,1
22313,0
22314,0
22315,0
22316,0
22317,0
22318,1
22319,0
22320,0
22321,0
22322,0
22323,0
22324,0
22325,0
22326,0
22327,0
22328,0
22329,0
22330,0
22331,0
22332,0
22333,0
22334,0
22335,0
22336,1
22337,1
22338,0
22339,0
22340,0
22341,1
22342,0
22343,0
22344,0
22345,0
22346,0
22347,0
22348,0
22349,0
22350,0
22351,0
22352,0
22353,1
22354,0
22355,1
22356,0
22357,0
22358,1
22359,1
22360,1
22361,0
22362,0
22363,0
22364,0
22365,0
22366,1
22367,0
22368,0
22369,0
22370,0
22371,1
22372,1
22373,0
22374,1
22375,1
22376,0
22377,1
22378,0
22379,1
22380,0
22381,0
22382,1
22383,1
22384,1
22385,0
22386,0
22387,0
22388,1
22389,0
22390,0
22391,0
22392,1
22393,0
22394,0
22395,1
22396,0
22397,0
22398,1
22399,0
22400,1
22401,0
22402,1
22403,0
22404,0
22405,0
22406,0
22407,0
22408,0
22409,0
22410,0
22411,0
22412,0
22413,0
22414,0
22415,1
22416,0
22417,0
22418,0
22419,0
22420,0
22421,1
22422,1
22423,0
22424,1
22425,0
22426,0
22427,0
22428,0
22429,0
22430,0
22431,0
22432,0
22433,0
22434,0
22435,0
22436,0
22437,1
22438,0
22439,1
22440,0
22441,0
22442,1
22443,0
22444,0
22445,0
22446,0
22447,0
22448,1
22449,0
22450,1
22451,0
22452,1
22453,0
22454,0
22455,1
22456,0
22457,0
22458,0
22459,1
22460,0
22461,0
22462,0
22463,0
22464,0
22465,0
22466,0
22467,0
22468,1
22469,0
22470,0
22471,0
22472,0
22473,0
22474,0
22475,1
22476,1
22477,0
22478,0
22479,0
22480,0
22481,0
22482,0
22483,0
22484,0
22485,1
22486,1
22487,1
22488,0
22489,1
22490,1
22491,1
22492,0
22493,0
22494,1
22495,0
22496,0
22497,1
22498,1
22499,0
22500,0
22501,0
22502,0
22503,1
22504,0
22505,0
22506,0
22507,0
22508,0
22509,1
22510,0
22511,0
22512,0
22513,0
22514,0
22515,1
22516,1
22517,0
22518,0
22519,0
22520,0
22521,0
22522,1
22523,1
22524,0
22525,0
22526,0
22527,0
22528,1
22529,0
22530,0
22531,0
22532,0
22533,0
22534,0
22535,0
22536,1
22537,0
22538,0
22539,0
22540,1
22541,0
22542,1
22543,0
22544,0
22545,1
22546,1
22547,1
22548,0
22549,0
22550,0
22551,0
22552,0
22553,0
22554,1
22555,1
22556,0
22557,1
22558,1
22559,0
22560,0
22561,0
22562,0
22563,0
22564,1
22565,1
22566,1
22567,0
22568,1
22569,0
22570,0
22571,0
22572,0
22573,0
22574,0
22575,0
22576,0
22577,0
22578,0
22579,0
22580,0
22581,0
22582,1
22583,0
22584,0
22585,0
22586,0
22587,1
22588,0
22589,0
22590,0
22591,0
22592,0
22593,0
22594,0
22595,0
22596,0
22597,1
22598,1
22599,0
22600,1
22601,0
22602,0
22603,0
22604,0
22605,0
22606,0
22607,1
22608,1
22609,0
22610,1
22611,0
22612,0
22613,1
22614,0
22615,1
22616,0
22617,1
22618,1
22619,1
22620,0
22621,0
22622,1
22623,0
22624,1
22625,0
22626,0
22627,0
22628,1
22629,0
22630,1
22631,0
22632,1
22633,0
22634,0
22635,0
22636,0
22637,0
22638,0
22639,0
22640,0
22641,0
22642,0
22643,0
22644,0
22645,1
22646,0
22647,0
22648,1
22649,0
22650,0
22651,0
22652,1
22653,0
22654,1
22655,1
22656,1
22657,0
22658,0
22659,0
22660,0
22661,1
22662,0
22663,0
22664,0
22665,0
22666,0
22667,0
22668,0
22669,0
22670,0
22671,0
22672,0
22673,1
22674,0
22675,0
22676,0
22677,0
22678,0
22679,1
22680,1
22681,1
22682,0
22683,0
22684,0
22685,0
22686,0
22687,1
22688,0
22689,0
22690,1
22691,0
22692,0
22693,0
22694,1
22695,0
22696,0
22697,1
22698,0
22699,0
22700,1
22701,0
22702,0
22703,0
22704,1
22705,0
22706,0
22707,0
22708,1
22709,1
22710,1
22711,1
22712,0
22713,0
22714,0
22715,0
22716,0
22717,0
22718,0
22719,0
22720,0
22721,0
22722,0
22723,0
22724,0
22725,0
22726,1
22727,0
22728,0
22729,0
22730,1
22731,1
22732,0
22733,0
22734,0
22735,0
22736,0
22737,1
22738,1
22739,0
22740,1
22741,0
22742,0
22743,0
22744,0
22745,0
22746,0
22747,0
22748,0
22749,0
22750,0
22751,1
22752,1
22753,0
22754,1
22755,0
22756,0
22757,0
22758,0
22759,0
22760,0
22761,0
22762,0
22763,0
22764,1
22765,1
22766,1
22767,0
22768,0
22769,0
22770,1
22771,0
22772,0
22773,0
22774,0
22775,0
22776,0
22777,1
22778,1
22779,1
22780,0
22781,0
22782,0
22783,1
22784,0
22785,1
22786,0
22787,0
22788,0
22789,1
22790,0
22791,0
22792,0
22793,0
22794,1
22795,0
22796,1
22797,1
22798,1
22799,0
22800,0
22801,0
22802,0
22803,1
22804,1
22805,0
22806,1
22807,0
22808,0
22809,0
22810,0
22811,0
22812,0
22813,0
22814,0
22815,0
22816,0
22817,1
22818,0
22819,0
22820,0
22821,0
22822,0
22823,1
22824,0
22825,1
22826,0
22827,0
22828,0
22829,1
22830,0
22831,0
22832,0
22833,0
22834,1
22835,0
22836,0
22837,0
22838,0
22839,0
22840,1
22841,0
22842,1
22843,0
22844,0
22845,0
22846,1
22847,0
22848,0
22849,0
22850,0
22851,0
22852,0
22853,0
22854,0
22855,0
22856,1
22857,0
22858,1
22859,0
22860,0
22861,0
22862,0
22863,0
22864,0
22865,0
22866,1
22867,1
22868,0
22869,0
22870,0
22871,0
22872,1
22873,0
22874,1
22875,1
22876,1
22877,1
22878,0
22879,0
22880,1
22881,0
22882,0
22883,0
22884,0
22885,0
22886,1
22887,0
22888,0
22889,0
22890,0
22891,0
22892,0
22893,0
22894,0
22895,0
22896,0
22897,1
22898,0
22899,0
22900,0
22901,0
22902,0
22903,0
22904,0
22905,1
22906,0
22907,1
22908,0
22909,0
22910,0
22911,0
22912,0
22913,0
22914,1
22915,0
22916,1
22917,0
22918,0
22919,1
22920,0
22921,0
22922,0
22923,0
22924,0
22925,0
22926,1
22927,0
22928,1
22929,0
22930,1
22931,0
22932,1
22933,0
22934,1
22935,0
22936,1
22937,0
22938,0
22939,0
22940,1
22941,1
22942,0
22943,0
22944,0
22945,1
22946,1
22947,0
22948,0
22949,0
22950,0
22951,1
22952,0
22953,1
22954,1
22955,0
22956,0
22957,0
22958,0
22959,1
22960,0
22961,1
22962,1
22963,0
22964,0
22965,0
22966,0
22967,0
22968,1
22969,1
22970,1
22971,1
22972,0
22973,0
22974,1
22975,0
22976,1
22977,1
22978,0
22979,1
22980,0
22981,0
22982,0
22983,1
22984,1
22985,0
22986,0
22987,0
22988,1
22989,0
22990,0
22991,1
22992,0
22993,0
22994,0
22995,0
22996,1
22997,0
22998,0
22999,0
23000,1
23001,0
23002,1
23003,0
23004,0
23005,0
23006,0
23007,0
23008,0
23009,0
23010,0
23011,1
23012,0
23013,1
23014,0
23015,0
23016,0
23017,1
23018,0
23019,0
23020,1
23021,0
23022,0
23023,0
23024,1
23025,0
23026,0
23027,0
23028,0
23029,0
23030,0
23031,0
23032,0
23033,0
23034,0
23035,1
23036,1
23037,1
23038,0
23039,0
23040,0
23041,0
23042,1
23043,0
23044,0
23045,0
23046,0
23047,0
23048,1
23049,1
23050,0
23051,0
23052,1
23053,1
23054,0
23055,0
23056,0
23057,0
23058,0
23059,0
23060,0
23061,0
23062,0
23063,0
23064,0
23065,1
23066,0
23067,0
23068,0
23069,0
23070,0
23071,0
23072,0
23073,0
23074,0
23075,0
23076,0
23077,0
23078,1
23079,0
23080,1
23081,0
23082,0
23083,0
23084,0
23085,0
23086,0
23087,0
23088,0
23089,0
23090,0
23091,0
23092,0
23093,0
23094,0
23095,0
23096,0
23097,0
23098,0
23099,1
23100,1
23101,0
23102,0
23103,0
23104,0
23105,0
23106,0
23107,0
23108,1
23109,0
23110,0
23111,0
23112,0
23113,0
23114,1
23115,0
23116,0
23117,0
23118,0
23119,0
23120,1
23121,0
23122,0
23123,0
23124,0
23125,1
23126,0
23127,0
23128,0
23129,0
23130,0
23131,0
23132,0
23133,0
23134,0
23135,0
23136,0
23137,0
23138,1
23139,0
23140,0
23141,0
23142,1
23143,0
23144,0
23145,1
23146,0
23147,0
23148,0
23149,0
23150,0
23151,0
23152,1
23153,0
23154,0
23155,0
23156,0
23157,0
23158,1
23159,1
23160,0
23161,1
23162,0
23163,0
23164,0
23165,0
23166,0
23167,0
23168,0
23169,0
23170,1
23171,0
23172,1
23173,0
23174,0
23175,0
23176,0
23177,0
23178,1
23179,1
23180,0
23181,0
23182,0
23183,0
23184,0
23185,0
23186,0
23187,1
23188,1
23189,0
23190,0
23191,0
23192,0
23193,1
23194,0
23195,1
23196,0
23197,0
23198,0
23199,0
23200,0
23201,1
23202,0
23203,1
23204,0
23205,0
23206,0
23207,0
23208,0
23209,0
23210,0
23211,1
23212,0
23213,1
23214,0
23215,1
23216,0
23217,0
23218,0
23219,0
23220,0
23221,0
23222,1
23223,1
23224,1
23225,0
23226,0
23227,0
23228,0
23229,0
23230,0
23231,0
23232,1
23233,1
23234,0
23235,0
23236,0
23237,0
23238,0
23239,0
23240,0
23241,0
23242,0
23243,0
23244,0
23245,0
23246,0
23247,0
23248,0
23249,0
23250,1
23251,1
23252,1
23253,0
23254,0
23255,0
23256,1
23257,1
23258,0
23259,0
23260,0
23261,1
23262,0
23263,1
23264,0
23265,0
23266,0
23267,1
23268,1
23269,0
23270,1
23271,0
23272,0
23273,0
23274,0
23275,1
23276,0
23277,1
23278,0
23279,1
23280,1
23281,0
23282,0
23283,0
23284,0
23285,0
23286,1
23287,0
23288,0
23289,0
23290,1
23291,0
23292,0
23293,0
23294,0
23295,1
23296,1
23297,0
23298,0
23299,0
23300,0
23301,0
23302,0
23303,0
23304,1
23305,0
23306,1
23307,1
23308,0
23309,0
23310,0
23311,1
23312,1
23313,0
23314,0
23315,0
23316,0
23317,1
23318,0
23319,0
23320,0
23321,0
23322,0
23323,1
23324,0
23325,0
23326,0
23327,0
23328,0
23329,0
23330,0
23331,0
23332,0
23333,1
23334,0
23335,0
23336,0
23337,1
23338,0
23339,0
23340,0
23341,0
23342,0
23343,0
23344,0
23345,0
23346,1
23347,0
23348,1
23349,0
23350,0
23351,0
23352,0
23353,1
23354,0
23355,0
23356,0
23357,0
23358,0
23359,0
23360,1
23361,0
23362,0
23363,1
23364,0
23365,0
23366,0
23367,0
23368,1
23369,0
23370,0
23371,0
23372,0
23373,0
23374,0
23375,0
23376,0
23377,0
23378,0
23379,0
23380,1
23381,1
23382,1
23383,0
23384,0
23385,0
23386,0
23387,0
23388,0
23389,0
23390,0
23391,0
23392,0
23393,1
23394,0
23395,1
23396,0
23397,0
23398,0
23399,0
23400,1
23401,0
23402,1
23403,0
23404,0
23405,0
23406,0
23407,0
23408,0
23409,0
23410,0
23411,1
23412,0
23413,0
23414,0
23415,1
23416,0
23417,0
23418,0
23419,0
23420,0
23421,0
23422,0
23423,0
23424,1
23425,0
23426,1
23427,1
23428,1
23429,1
23430,0
23431,0
23432,1
23433,0
23434,0
23435,0
23436,0
23437,0
23438,0
23439,1
23440,1
23441,0
23442,1
23443,0
23444,1
23445,0
23446,0
23447,0
23448,0
23449,1
23450,0
23451,0
23452,0
23453,0
23454,0
23455,0
23456,1
23457,1
23458,0
23459,1
23460,0
23461,0
23462,0
23463,0
23464,0
23465,0
23466,0
23467,0
23468,0
23469,1
23470,1
23471,1
23472,1
23473,0
23474,1
23475,0
23476,0
23477,0
23478,1
23479,0
23480,0
23481,0
23482,1
23483,0
23484,0
23485,1
23486,0
23487,1
23488,0
23489,0
23490,0
23491,1
23492,0
23493,1
23494,0
23495,0
23496,0
23497,0
23498,0
23499,1
23500,0
23501,0
23502,0
23503,0
23504,0
23505,0
23506,0
23507,0
23508,0
23509,0
23510,0
23511,0
23512,1
23513,0
23514,1
23515,0
23516,0
23517,0
23518,0
23519,0
23520,0
23521,0
23522,0
23523,0
23524,0
23525,0
23526,0
23527,1
23528,1
23529,0
23530,0
23531,0
23532,0
23533,1
23534,1
23535,0
23536,0
23537,0
23538,0
23539,1
23540,0
23541,0
23542,1
23543,0
23544,0
23545,1
23546,0
23547,0
23548,0
23549,0
23550,1
23551,0
23552,1
23553,0
23554,1
23555,0
23556,0
23557,0
23558,1
23559,0
23560,0
23561,0
23562,0
23563,0
23564,1
23565,0
23566,0
23567,0
23568,0
23569,0
23570,0
23571,0
23572,1
23573,1
23574,1
23575,0
23576,0
23577,0
23578,1
23579,0
23580,1
23581,0
23582,0
23583,0
23584,0
23585,0
23586,0
23587,0
23588,0
23589,0
23590,0
23591,0
23592,0
23593,0
23594,0
23595,1
23596,0
23597,0
23598,0
23599,0
23600,0
23601,0
23602,0
23603,0
23604,0
23605,0
23606,1
23607,0
23608,0
23609,1
23610,1
23611,1
23612,0
23613,0
23614,0
23615,0
23616,1
23617,0
23618,1
23619,1
23620,0
23621,1
23622,0
23623,0
23624,0
23625,0
23626,1
23627,0
23628,1
23629,1
23630,0
23631,1
23632,0
23633,0
23634,1
23635,0
23636,0
23637,0
23638,0
23639,0
23640,0
23641,1
23642,0
23643,0
23644,0
23645,1
23646,0
23647,0
23648,0
23649,0
23650,0
23651,0
23652,0
23653,0
23654,0
23655,1
23656,1
23657,0
23658,0
23659,1
23660,0
23661,0
23662,1
23663,1
23664,1
23665,0
23666,0
23667,1
23668,1
23669,0
23670,1
23671,0
23672,0
23673,0
23674,0
23675,0
23676,0
23677,1
23678,1
23679,0
23680,0
23681,1
23682,0
23683,0
23684,0
23685,0
23686,0
23687,1
23688,0
23689,0
23690,1
23691,1
23692,0
23693,0
23694,0
23695,0
23696,0
23697,0
23698,1
23699,1
23700,0
23701,0
23702,1
23703,0
23704,0
23705,0
23706,1
23707,1
23708,1
23709,1
23710,0
23711,0
23712,1
23713,0
23714,0
23715,0
23716,0
23717,0
23718,0
23719,0
23720,0
23721,0
23722,0
23723,1
23724,1
23725,0
23726,0
23727,0
23728,1
23729,0
23730,0
23731,1
23732,1
23733,0
23734,0
23735,0
23736,0
23737,0
23738,1
23739,0
23740,1
23741,0
23742,0
23743,0
23744,0
23745,0
23746,0
23747,1
23748,1
23749,0
23750,1
23751,0
23752,0
23753,0
23754,0
23755,0
23756,0
23757,0
23758,1
23759,0
23760,0
23761,0
23762,0
23763,0
23764,1
23765,1
23766,0
23767,1
23768,1
23769,0
23770,0
23771,0
23772,0
23773,0
23774,0
23775,1
23776,0
23777,1
23778,0
23779,0
23780,0
23781,0
23782,1
23783,0
23784,1
23785,1
23786,0
23787,1
23788,0
23789,0
23790,0
23791,0
23792,0
23793,0
23794,0
23795,1
23796,0
23797,0
23798,0
23799,0
23800,0
23801,0
23802,0
23803,0
23804,0
23805,1
23806,1
23807,0
23808,0
23809,0
23810,0
23811,0
23812,1
23813,0
23814,0
23815,0
23816,0
23817,1
23818,0
23819,0
23820,1
23821,0
23822,0
23823,0
23824,0
23825,0
23826,1
23827,0
23828,0
23829,0
23830,0
23831,0
23832,0
23833,0
23834,0
23835,0
23836,0
23837,0
23838,0
23839,0
23840,0
23841,1
23842,0
23843,0
23844,1
23845,0
23846,0
23847,0
23848,0
23849,0
23850,0
23851,0
23852,1
23853,0
23854,0
23855,1
23856,1
23857,1
23858,1
23859,0
23860,0
23861,0
23862,0
23863,0
23864,1
23865,1
23866,0
23867,1
23868,0
23869,0
23870,0
23871,1
23872,0
23873,0
23874,1
23875,0
23876,0
23877,0
23878,0
23879,1
23880,0
23881,0
23882,0
23883,0
23884,0
23885,0
23886,0
23887,0
23888,0
23889,0
23890,0
23891,0
23892,0
23893,0
23894,0
23895,0
23896,0
23897,0
23898,0
23899,1
23900,0
23901,1
23902,0
23903,1
23904,1
23905,1
23906,0
23907,0
23908,1
23909,0
23910,0
23911,0
23912,1
23913,0
23914,0
23915,0
23916,0
23917,1
23918,0
23919,0
23920,0
23921,0
23922,0
23923,0
23924,1
23925,0
23926,1
23927,0
23928,0
23929,1
23930,0
23931,1
23932,0
23933,0
23934,0
23935,0
23936,0
23937,0
23938,0
23939,1
23940,0
23941,0
23942,0
23943,0
23944,1
23945,0
23946,0
23947,1
23948,0
23949,0
23950,0
23951,1
23952,0
23953,0
23954,1
23955,0
23956,1
23957,0
23958,0
23959,0
23960,0
23961,1
23962,1
23963,0
23964,1
23965,0
23966,0
23967,0
23968,1
23969,0
23970,0
23971,0
23972,0
23973,1
23974,0
23975,0
23976,1
23977,0
23978,0
23979,0
23980,0
23981,1
23982,0
23983,0
23984,1
23985,0
23986,1
23987,1
23988,1
23989,0
23990,0
23991,1
23992,1
23993,0
23994,0
23995,0
23996,1
23997,0
23998,0
23999,0
24000,0
24001,0
24002,0
24003,0
24004,0
24005,1
24006,0
24007,0
24008,0
24009,1
24010,0
24011,0
24012,0
24013,0
24014,0
24015,0
24016,0
24017,0
24018,0
24019,0
24020,1
24021,0
24022,1
24023,0
24024,1
24025,0
24026,0
24027,0
24028,0
24029,1
24030,0
24031,0
24032,1
24033,1
24034,1
24035,0
24036,0
24037,0
24038,0
24039,1
24040,0
24041,0
24042,1
24043,1
24044,0
24045,1
24046,0
24047,1
24048,0
24049,0
24050,0
24051,0
24052,0
24053,1
24054,0
24055,0
24056,0
24057,1
24058,0
24059,0
24060,1
24061,0
24062,1
24063,0
24064,0
24065,0
24066,0
24067,0
24068,1
24069,1
24070,0
24071,1
24072,0
24073,0
24074,0
24075,0
24076,0
24077,0
24078,0
24079,0
24080,0
24081,0
24082,0
24083,0
24084,1
24085,0
24086,0
24087,0
24088,1
24089,0
24090,1
24091,1
24092,0
24093,1
24094,0
24095,0
24096,1
24097,0
24098,0
24099,0
24100,0
24101,0
24102,0
24103,0
24104,0
24105,0
24106,1
24107,0
24108,1
24109,0
24110,0
24111,0
24112,1
24113,1
24114,0
24115,0
24116,0
24117,0
24118,1
24119,1
24120,0
24121,0
24122,0
24123,0
24124,1
24125,0
24126,0
24127,0
24128,0
24129,0
24130,1
24131,0
24132,0
24133,0
24134,1
24135,0
24136,0
24137,0
24138,0
24139,0
24140,0
24141,0
24142,1
24143,0
24144,1
24145,0
24146,1
24147,0
24148,0
24149,1
24150,0
24151,0
24152,0
24153,0
24154,0
24155,0
24156,1
24157,1
24158,0
24159,1
24160,1
24161,0
24162,0
24163,0
24164,1
24165,1
24166,0
24167,0
24168,0
24169,0
24170,0
24171,0
24172,0
24173,1
24174,0
24175,1
24176,1
24177,0
24178,1
24179,1
24180,0
24181,1
24182,1
24183,0
24184,0
24185,1
24186,0
24187,0
24188,1
24189,0
24190,0
24191,1
24192,0
24193,0
24194,1
24195,0
24196,0
24197,1
24198,0
24199,0
24200,1
24201,0
24202,1
24203,1
24204,0
24205,1
24206,1
24207,0
24208,0
24209,1
24210,0
24211,0
24212,1
24213,0
24214,0
24215,0
24216,0
24217,0
24218,1
24219,0
24220,0
24221,0
24222,1
24223,0
24224,1
24225,0
24226,0
24227,0
24228,0
24229,0
24230,1
24231,0
24232,0
24233,0
24234,0
24235,0
24236,1
24237,0
24238,1
24239,0
24240,1
24241,1
24242,0
24243,0
24244,0
24245,0
24246,0
24247,1
24248,1
24249,0
24250,0
24251,0
24252,0
24253,1
24254,1
24255,0
24256,1
24257,0
24258,0
24259,1
24260,0
24261,0
24262,0
24263,1
24264,0
24265,1
24266,1
24267,1
24268,0
24269,0
24270,0
24271,0
24272,1
24273,0
24274,0
24275,0
24276,0
24277,0
24278,0
24279,0
24280,0
24281,1
24282,0
24283,0
24284,0
24285,0
24286,0
24287,0
24288,0
24289,0
24290,0
24291,0
24292,0
24293,1
24294,0
24295,1
24296,1
24297,1
24298,0
24299,1
24300,0
24301,1
24302,0
24303,0
24304,0
24305,0
24306,0
24307,1
24308,0
24309,0
24310,1
24311,0
24312,0
24313,1
24314,0
24315,0
24316,1
24317,0
24318,0
24319,1
24320,1
24321,0
24322,1
24323,1
24324,1
24325,0
24326,0
24327,1
24328,0
24329,0
24330,1
24331,1
24332,0
24333,0
24334,0
24335,0
24336,1
24337,0
24338,0
24339,0
24340,0
24341,1
24342,0
24343,1
24344,1
24345,1
24346,0
24347,0
24348,0
24349,0
24350,0
24351,1
24352,0
24353,1
24354,0
24355,1
24356,1
24357,0
24358,0
24359,0
24360,0
24361,0
24362,0
24363,1
24364,0
24365,0
24366,0
24367,1
24368,0
24369,0
24370,1
24371,1
24372,0
24373,0
24374,0
24375,0
24376,1
24377,0
24378,0
24379,1
24380,1
24381,0
24382,1
24383,1
24384,0
24385,0
24386,0
24387,0
24388,1
24389,0
24390,0
24391,0
24392,1
24393,0
24394,0
24395,1
24396,0
24397,1
24398,1
24399,0
24400,0
24401,1
24402,0
24403,0
24404,0
24405,1
24406,0
24407,0
24408,0
24409,0
24410,1
24411,0
24412,0
24413,0
24414,1
24415,0
24416,0
24417,0
24418,0
24419,0
24420,0
24421,0
24422,0
24423,0
24424,0
24425,1
24426,0
24427,0
24428,0
24429,0
24430,0
24431,1
24432,0
24433,0
24434,0
24435,0
24436,0
24437,1
24438,1
